track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre_id,tempo_normalized,loudness_normalized,popularity_normalized,duration_ms_normalized,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,ts_1,ts_3,ts_4,ts_5,genre_acoustic,genre_afrobeat,genre_alt-rock,genre_alternative,genre_ambient,genre_anime,genre_black-metal,genre_bluegrass,genre_blues,genre_brazil,genre_breakbeat,genre_british,genre_cantopop,genre_chicago-house,genre_children,genre_chill,genre_classical,genre_club,genre_comedy,genre_country,genre_dance,genre_dancehall,genre_death-metal,genre_deep-house,genre_detroit-techno,genre_disco,genre_disney,genre_drum-and-bass,genre_dub,genre_dubstep,genre_edm,genre_electro,genre_electronic,genre_emo,genre_folk,genre_forro,genre_french,genre_funk,genre_garage,genre_german,genre_gospel,genre_goth,genre_grindcore,genre_groove,genre_grunge,genre_guitar,genre_happy,genre_hard-rock,genre_hardcore,genre_hardstyle,genre_heavy-metal,genre_hip-hop,genre_honky-tonk,genre_house,genre_idm,genre_indian,genre_indie,genre_indie-pop,genre_industrial,genre_iranian,genre_j-dance,genre_j-idol,genre_j-pop,genre_j-rock,genre_jazz,genre_k-pop,genre_kids,genre_latin,genre_latino,genre_malay,genre_mandopop,genre_metal,genre_metalcore,genre_minimal-techno,genre_mpb,genre_new-age,genre_opera,genre_pagode,genre_party,genre_piano,genre_pop,genre_pop-film,genre_power-pop,genre_progressive-house,genre_psych-rock,genre_punk,genre_punk-rock,genre_r-n-b,genre_reggae,genre_reggaeton,genre_rock,genre_rock-n-roll,genre_rockabilly,genre_romance,genre_sad,genre_salsa,genre_samba,genre_sertanejo,genre_show-tunes,genre_singer-songwriter,genre_ska,genre_sleep,genre_songwriter,genre_soul,genre_spanish,genre_study,genre_swedish,genre_synth-pop,genre_tango,genre_techno,genre_trance,genre_trip-hop,genre_turkish,genre_world-music,mood_score,transition_score,calm,happy,energetic,sad,dark,romantic,focus,hype
551qy5vUgrUfEUc4dCNfht,Nirvana,MTV Unplugged In New York,Where Did You Sleep Last Night,69,306066,0,0.573,0.59,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,44,0.3686647402097836,0.7464546290319425,0.69,0.055590592349509,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477,0.5627064564139087,0.2,0.1,0.6,0.7,0.7,0.0,0.2,0.4
7zXW8qC4ZFmA542eEHppke,Sub Zero Project,Renaissance Of Rave,Trip To Mars (Astronauts),54,182168,0,0.434,0.868,-6.067,1,0.131,0.000653,0.000137,0.441,0.258,150.106,49,0.5624847540952844,0.7926764861217064,0.54,0.0318621391000087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0.5963870800723302,0.1,0.2,0.9,0.1,0.7,0.0,0.3,0.8
4vWfES1aalWtGA6cFTiFSw,Enigma,"Le Roi Est Mort, Vive Le Roi!",Morphing Thru Time,46,347826,0,0.256,0.617,-9.386,0,0.0465,0.0952,0.0949,0.579,0.18,147.782,75,0.551582759461843,0.7277546309880092,0.46,0.0635883018177744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3984999999999999,0.5117791301499507,0.2,0.1,0.6,0.4,0.5,0.1,0.7,0.2
32YibHelVr8zJgie61Xh0T,Jamie Cullum,World's Best Christmas Playlist,It's Christmas,0,180626,0,0.534,0.533,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,64,0.5003189912371231,0.7908377833851691,0.0,0.0315668213797006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5055000000000001,0.6083855915407641,0.2,0.6,0.7,0.3,0.1,0.3,0.2,0.5
6gUKmSEW7Wo9P7G9H1D0GW,Asas Livres,Asas Livres & Pablo: Retrô (Ao Vivo),Vou Te Procurar,39,213916,0,0.78,0.541,-7.75,1,0.0282,0.0877,1.58e-05,0.573,0.83,128.901,35,0.4630110896365376,0.7597558828707235,0.39,0.0379423900626161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6855,0.6675889908357537,0.1,0.8,0.7,0.0,0.0,0.6,0.2,0.7
20rthhRNJMxjhWQTe5LY5A,Michiru Aoyama;Marty Hicks,Maldesoule ADE 001,Oftentimes / Souki,0,293000,0,0.199,0.0882,-21.032,0,0.0366,0.926,0.94,0.0938,0.0912,125.963,4,0.4492287917737788,0.499951098331475,0.0,0.0530882438841749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897,0.3827266300350846,0.9,0.0,0.1,0.7,0.6,0.1,0.8,0.0
7lr1Qj5i2emYCPqUiIyFcz,Guus Dielissen,Moth To A Flame (Acoustic Instrumental),Moth To A Flame - Acoustic Instrumental,43,181819,0,0.655,0.0883,-19.0,0,0.0488,0.971,0.897,0.109,0.373,119.985,0,0.4211857091925768,0.5396983745085382,0.43,0.0317953000050751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23065,0.5386280279003717,0.7,0.2,0.3,0.4,0.2,0.3,0.8,0.1
2ejBOcCXUk41ELXMctMM30,Sujatha;Madhu Balakrishnan,Sivappathigaram,Atrai Thingal Vanidam Allichennoo,24,266720,0,0.499,0.469,-8.904,1,0.0324,0.243,6.19e-06,0.112,0.528,147.546,69,0.5504756722271217,0.7371828726796157,0.24,0.04805520258087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4985,0.5955528483022458,0.2,0.6,0.7,0.1,0.1,0.4,0.3,0.5
0loZn1c5heXie7OAtvK6nH,Jubin Nautiyal;Rocky - Shiv,Humnava Mere,Humnava Mere,72,328992,0,0.401,0.553,-8.263,0,0.0337,0.47,2.96e-06,0.124,0.364,79.144,80,0.2295986339669374,0.7497212604894079,0.72,0.0599812888837392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4585,0.4601066314854485,0.3,0.2,0.4,0.6,0.3,0.7,0.2,0.1
3PG6V5yuFfo4APiovOQoRv,Ray LaMontagne;Sierra Ferrell,I Was Born To Love You,I Was Born To Love You,67,265843,0,0.65,0.271,-11.081,1,0.0314,0.794,6.9e-05,0.196,0.21,78.036,0,0.2244009532208732,0.6945992997281067,0.67,0.0478872430213952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2405,0.5230000843163266,0.7,0.3,0.2,0.2,0.1,0.6,0.5,0.1
0vaPEm3RwpcmuotshfFN4t,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265/300e: 12b. Variation XI - Pt. 2",12,64906,0,0.385,0.0554,-25.817,1,0.0553,0.987,0.889,0.117,0.321,68.453,16,0.1794466440245435,0.4063533047747589,0.12,0.0094045862344022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1882,0.3235999829331008,0.8,0.4,0.1,0.1,0.0,0.3,0.7,0.0
6TKRgA1sjTHJFDZ1oEmCVN,Little Symphony,Rialto Beach,A Niente,21,102874,0,0.0846,0.00174,-28.015,1,0.0497,0.954,0.989,0.111,0.0578,165.27,45,0.6336197999737302,0.3633589578076404,0.21,0.016676066911871,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297699999999999,0.3605262525937902,0.9,0.1,0.2,0.1,0.0,0.1,0.8,0.0
0CaAQYzg0k2poWXt30rCz0,Bersuit Vergarabat,Triste Hora,La Soledad,2,263933,1,0.639,0.671,-4.563,0,0.0375,0.105,0.0,0.242,0.73,92.012,2,0.2899630345448745,0.8220957299063043,0.02,0.0475214474015583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7005,0.5836862548170596,0.2,0.6,0.7,0.3,0.4,0.2,0.3,0.6
1PeeZjiGNzzUUc8epzLtvv,Philip Glass;Víkingur Ólafsson,Classical Running,Glassworks: Opening,0,464453,0,0.0713,0.00696,-39.507,1,0.0405,0.994,0.915,0.071,0.0977,213.848,4,0.8615015105173287,0.1385677679322419,0.0,0.0859242420034875,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523299999999999,0.3571230928165236,0.9,0.1,0.0,0.2,0.1,0.1,0.8,0.0
37VU6eEJNlq2NqAZnRxZBf,Mobiius,Deadeyes,Deadeyes,38,159308,1,0.802,0.811,-8.437,1,0.133,0.146,0.846,0.388,0.571,110.018,17,0.3744300377160227,0.7463177043600727,0.38,0.0274840826238462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6910000000000001,0.6409159140253652,0.1,0.6,0.8,0.1,0.3,0.2,0.4,0.7
3zjjzKg16tczCMwckGKGuH,Weathers,Happy Pills,Happy Pills,71,203080,0,0.521,0.885,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,3,0.4024215187735724,0.8148387222972048,0.71,0.0358671223471438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6145,0.5794200803569257,0.1,0.4,0.8,0.3,0.2,0.1,0.2,0.6
0AdUlf7gmrwhuVp8oznsRc,Anna Kitkowska,As It Was,As It Was,53,210923,0,0.641,0.208,-14.555,0,0.0585,0.655,0.596,0.0859,0.185,130.132,45,0.4687857692379862,0.6266455411458639,0.53,0.0373691825808508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1965,0.5788104367946167,0.4,0.1,0.5,0.6,0.3,0.1,0.7,0.2
34Bo1NPm9TdCsSUMfCxCTD,Argy,Unity Pt. 3,Mental Powers,41,306337,0,0.805,0.894,-9.56,1,0.0583,0.00483,0.919,0.0822,0.245,124.025,109,0.4401375415157713,0.7243510748586741,0.41,0.055642493193999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5695,0.6564962054581485,0.1,0.2,0.8,0.1,0.3,0.0,0.7,0.6
58AS4weYlUWvGztZbKIuAU,Linkin Park,Minutes to Midnight,Leave Out All The Rest,55,209306,0,0.514,0.637,-6.418,1,0.0363,0.213,2.24e-06,0.389,0.18,80.401,71,0.2354952808061095,0.7858106918608062,0.55,0.0370595011581931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4085,0.5117686575556386,0.2,0.1,0.6,0.7,0.8,0.0,0.3,0.4
4rYMgi9PpmYY7pfgx4EahN,Aukai,Aukai,Alto Paraíso,55,146322,0,0.565,0.251,-16.988,0,0.0882,0.957,0.754,0.101,0.31,134.852,4,0.4909275139324113,0.5790544373374019,0.55,0.0249970554410183,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2804999999999999,0.5449939837566045,0.7,0.2,0.3,0.4,0.3,0.2,0.8,0.1
2KR6wfZkGkBVYrwKQkuAxR,The Budos Band,The Budos Band III,Reppirt Yad,22,177253,0,0.509,0.511,-11.24,1,0.0294,0.0238,0.913,0.0748,0.611,116.851,1,0.4064839659992869,0.6914891536099211,0.22,0.0309208378060306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5609999999999999,0.5356577065364027,0.2,0.6,0.7,0.1,0.1,0.2,0.7,0.5
3jpm0S0949nNVSnkWP53B0,Sujatha,Kaiyethum Doorathu (Original Motion Picture Soundrack),Vasantharavin Kilivathil,26,279435,0,0.687,0.41,-10.624,0,0.0373,0.591,7.4e-06,0.191,0.72,125.019,69,0.4448004428348938,0.7035385247344639,0.26,0.050490328919208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,0.6117796558564526,0.3,0.6,0.5,0.2,0.1,0.5,0.3,0.4
0x66nbDEEZtWx4qJdILucR,GHASTLY;MOONBOY,Psycho,Psycho,44,260172,1,0.41,0.985,-1.537,1,0.506,0.0161,0.000238,0.422,0.171,144.962,29,0.5383540052164448,0.8812863094888798,0.44,0.046801155607733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0.6098801049017748,0.0,0.0,0.95,0.1,0.8,0.0,0.2,0.9
5NbDYJulSu1MGiqX6S6FHb,Stereoact;Sarah Lahn,#Schlager 2,Weinst du,31,179433,0,0.759,0.689,-6.234,1,0.0455,0.111,0.0,0.364,0.411,125.136,78,0.4453492954046497,0.7894098546642411,0.31,0.0313383427543261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5499999999999999,0.6645863833562969,0.1,0.7,0.8,0.1,0.1,0.2,0.2,0.8
5rsiXpifJ6NLCpdhTgOWU6,The Presidents Of The United States Of America,Pure Frosting,Cleveland Rocks,43,153093,0,0.438,0.816,-7.573,1,0.0564,0.0171,0.0,0.382,0.644,148.244,2,0.5537500234552379,0.7632181210022886,0.43,0.0262938104891415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.5849893814858421,0.1,0.7,0.8,0.1,0.1,0.1,0.2,0.7
7eTDwpm5XKKssoMhMbo67y,Dustin O'Halloran,The Beauty Inside (Original Film Score),Home,53,160812,0,0.327,0.0733,-20.667,0,0.04,0.946,0.913,0.339,0.0384,137.139,4,0.5016559398044771,0.5070907419361148,0.53,0.0277721227349638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05585,0.4452488939135306,0.9,0.05,0.1,0.7,0.4,0.6,0.8,0.0
4fdy3vg2bCXU6L77vC6li8,The Smashing Pumpkins,Alternative Christmas 2022,Christmastime,0,196723,0,0.165,0.434,-8.163,1,0.0288,0.316,0.171,0.213,0.186,77.983,2,0.2241523276978214,0.751677327230405,0.0,0.0346496549359905,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.3802765516427421,0.4,0.2,0.3,0.3,0.2,0.1,0.4,0.1
7mfvOqsvzZaUl7sfbcNk4E,ERA,Era I 2002,Ameno,62,235226,0,0.605,0.532,-10.872,0,0.0337,0.0919,0.000576,0.0762,0.139,102.804,75,0.3405888202953483,0.6986874792167909,0.62,0.0420235966902199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3355,0.5480920998373797,0.2,0.1,0.6,0.4,0.7,0.1,0.5,0.5
0k63CZovrFDeECSiNxytQx,黃仲崑,經典復刻21黃仲崑,牽掛,27,162293,0,0.464,0.512,-8.662,1,0.0282,0.509,6.34e-05,0.489,0.336,77.184,70,0.2204041806616253,0.741916554192829,0.27,0.0280557579773608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,0.4754402449514847,0.3,0.2,0.3,0.4,0.1,0.2,0.3,0.1
