track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre_id,tempo_normalized,loudness_normalized,mood_score,transition_score
7HO0JkNNzQdH8smlodJtaH,Turma do Pagode;Thiago Brava,Live Mixturadin,Desnamorando - Ao Vivo,47,148353,0,0.642,0.802,11,-7.262,1,0.0589,0.538,0.0,0.186,0.845,164.1,4,sertanejo,97,0.6281312742761713,0.7693014885667898,0.8235,0.6798109209476536
55n9yjI6qqXh5F2mYvUc2y,ZAYN;Taylor Swift,reputation Stadium Tour Surprise Song Playlist,I Don’t Wanna Live Forever (Fifty Shades Darker),80,247160,0,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,4,pop,80,0.4117332482690033,0.7466893570408623,0.2755,0.6298075351032885
5NFAE8XxEjBrpNu4tEvhqG,Hans Zimmer,The Dark Knight Rises (Original Motion Picture Soundtrack) [Deluxe Edition],Rise,54,435884,0,0.12,0.313,2,-16.93,0,0.0351,0.549,0.882,0.096,0.0416,94.943,4,german,39,0.3037124950743999,0.5801889560471803,0.1773,0.3346338170405267
5YuiewcRyq32NWws4sNtJX,Álvaro Tito,Cenas,Cenas,27,307906,0,0.563,0.485,10,-9.158,1,0.0272,0.707,0.0,0.143,0.205,112.828,4,groove,43,0.3876118814853733,0.7322144631574828,0.345,0.560942114880952
2zTj94PV5GhYcGin1fHNho,Tamia,Mellow Bars R'n'B,Questions,0,206266,0,0.625,0.375,3,-11.094,0,0.0767,0.702,0.0,0.102,0.48,79.948,4,soul,103,0.2333702362411573,0.694345011051777,0.4275,0.5175717490976447
7FzVgFOvltyHGJwZhBXJsz,Grupo Lluvia,"Colección De Oro: Hitazos De Los 70s Con Grupo Lluvia, Vol. 3",Hay Luto En Mi Alma,31,263918,0,0.455,0.527,0,-6.903,1,0.0273,0.612,1.09e-06,0.183,0.377,148.076,4,rock-n-roll,91,0.5529619274576397,0.7763237681669698,0.452,0.5947618985415365
6U0GYSiAsb9bYvuOzQJLoq,Tchami;Donnie Sloan;Ricky Ducati,Aurra / Shades,Shades,54,218000,0,0.629,0.748,5,-6.513,1,0.0812,0.0961,2.01e-05,0.109,0.173,120.021,4,deep-house,23,0.4213545869063478,0.783952428456859,0.4605,0.6114356717877357
2lFAT6fkTsV7eHVkhhlfq5,Samuel Kim,Attack on Titan: Epic Collection,Attack on Titan Theme,45,302006,0,0.268,0.754,10,-6.871,0,0.0609,0.384,0.759,0.147,0.148,125.008,4,anime,5,0.4447488413112415,0.7769497095240888,0.451,0.4965661836117768
3tj1y5eQNFMcXnkH0AcXTm,Sam Smith,pov: it's 2020,Diamonds,3,213869,0,0.653,0.667,10,-6.764,0,0.0423,0.154,0.0,0.107,0.556,104.181,4,dance,20,0.3470483928470905,0.7790427009369558,0.6115,0.5930303645946821
7mzPAftljnsFmU6131Pqcd,Aidan Bissett,Tripping Over Air,Tripping Over Air,72,182382,1,0.622,0.799,11,-4.811,1,0.0342,0.00185,1.08e-06,0.269,0.6,116.985,4,songwriter,102,0.4071125663783235,0.8172446843886313,0.6995,0.6154524169223183
3AZ9y0djGcK0kcOkCxuUOU,Jay Reatard,Singles 06-07,I Know A Place,30,129866,0,0.222,0.954,0,-4.765,1,0.0617,0.338,0.0,0.439,0.831,174.13,4,psych-rock,84,0.6751824817518247,0.81814447508949,0.8925,0.5717756522804383
5YQVUZqMEPJdb2bTsXlwfC,Mr.Children,I LOVE U,CANDY,41,283960,0,0.52,0.451,9,-7.813,1,0.0252,0.296,8.46e-06,0.221,0.239,138.089,4,j-rock,63,0.5061124350289906,0.7585235608238953,0.345,0.5948786652842952
5L3MlRcHSJrqB8Bs1Mi1dD,Indochine,Dancetaria,Justine,26,229226,0,0.61,0.834,1,-6.45,1,0.0348,0.129,4.19e-06,0.174,0.352,82.092,4,synth-pop,107,0.2434278423057436,0.7851847505036871,0.593,0.5462041976031435
5HEBldorS36WzDnEni90iw,Nat King Cole,Classic Christmas 2022,Hark! The Herald Angels Sing - Remastered 1999,0,109453,0,0.418,0.307,2,-10.296,1,0.0275,0.721,0.0,0.133,0.332,105.515,4,jazz,64,0.3533062503518285,0.7099544236449348,0.3195,0.493753557998921
20Nm2cPyMiIStyDuZEh4DP,Jack Harlow,Walk in the Park Rap,WALK IN THE PARK,0,152991,1,0.956,0.519,11,-7.832,1,0.167,0.0712,0.0,0.106,0.529,132.058,4,hip-hop,51,0.4778207269247367,0.7581519081431057,0.524,0.7306575450226142
4BA7H9xuWihNvaZmdH99gd,EGOIST,Extra terrestrial Biological Entities,Departures 〜あなたにおくるアイの歌〜,41,255013,0,0.47,0.426,2,-8.187,1,0.0304,0.5,0.0,0.0747,0.264,143.95,4,j-pop,62,0.5336066650404367,0.7512078712125658,0.345,0.5849381787510008
1Fp4njyRHJYyMTKP899c0q,"Fruko Y Sus Tesos;Wilson ""Saoko"" Manyoma",Fruko el Grande,El Preso,56,294000,0,0.622,0.78,5,-4.687,0,0.038,0.159,0.00431,0.134,0.818,106.16,4,salsa,95,0.3563319760568929,0.8196702071474679,0.7989999999999999,0.5993340610681203
0ZUo4YjG4saFnEJhdWp9Bt,Carrie Underwood,Some Hearts,Before He Cheats,78,199946,0,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,4,country,19,0.5521597583172273,0.8464487608317196,0.5195,0.6392028397163156
4dENAhxnEarHtJ1DEWkm5i,Dom & Roland,The Big Bang,Flux,18,337333,0,0.29,0.878,4,-4.28,1,0.0511,3.12e-05,0.801,0.0554,0.0348,174.055,4,drum-and-bass,27,0.6748306531814685,0.8276313987833264,0.4564,0.5974873506549316
0anw2y6ifCI7QS8Cj5Ph7x,Nogizaka46,生まれてから初めて見た夢 (Complete Edition),君が扇いでくれた,37,244400,0,0.562,0.786,2,-3.854,1,0.0303,0.00974,2.14e-05,0.251,0.684,105.997,4,j-pop,62,0.3555673352973185,0.8359642430999745,0.7350000000000001,0.584510526132431
6T38YYdc9GkLO07TRI3li2,I Prevail,Lifelines,Stuck In Your Head,59,215000,0,0.48,0.955,9,-3.702,1,0.0395,0.000298,0.0107,0.477,0.658,155.019,4,metalcore,72,0.5855318709774266,0.8389374645462903,0.8065,0.634823111841239
5p144lbzJw9kMCMOG61SF3,Dead by April,Anything at All,Anything at All,49,246545,0,0.482,0.925,7,-2.795,0,0.108,0.00364,0.0,0.111,0.238,110.0,4,metalcore,72,0.3743455988591371,0.8566789898871349,0.5815,0.5710081962487573
1b4Pmb8XQBkMu0eskds1oF,Kato,Pokémon Vibes,Pokémon Center - Lofi,45,59999,0,0.55,0.172,2,-20.754,1,0.0444,0.813,0.678,0.0886,0.392,88.022,4,anime,5,0.2712457546019177,0.5053889638714473,0.282,0.442211572824455
55DfugJIh1351fCiwO2we2,Dorian,La Ciudad Subterránea,La Tormenta De Arena,64,368360,0,0.603,0.804,6,-2.952,0,0.0312,4.75e-05,0.00109,0.0592,0.548,127.983,4,spanish,104,0.4587047079353761,0.8536079651037694,0.676,0.6384375576797151
6btegcu44HqquqArljhFxu,Seedhe Maut;MC STAN,न,Nanchaku,56,193116,1,0.81,0.66,2,-8.791,1,0.316,0.141,0.0,0.173,0.443,140.081,4,indian,55,0.5154570018576548,0.7393932280969425,0.5515,0.6882834099848658
2SGw7SCQWp1vdTAqiy9LnZ,Gripin,Nilüfer,Nilüfer,38,257613,0,0.33,0.514,10,-9.847,0,0.0349,0.588,0.000613,0.112,0.349,152.087,4,turkish,112,0.5717777194002963,0.7187371633120121,0.4315,0.5401716275707694
62aP9fBQKYKxi7PDXwcUAS,Surf Mesa;Emilee,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),77,176546,0,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,house,53,0.3839622464488769,0.7633354850067484,0.552,0.6070992438185417
28G9seVBxflGqiV9K7h2zy,Justnormal,Different Languages,Different Languages,12,146083,0,0.753,0.361,9,-10.691,0,0.0444,0.943,0.886,0.0876,0.615,121.992,4,study,105,0.4306006417353122,0.7022279600179957,0.488,0.6286095339177693
0S2UfCA5A275xChEi9a6vU,Rammstein,Sehnsucht,Tier,57,226066,0,0.591,0.942,7,-4.975,1,0.0576,0.00429,0.0558,0.18,0.456,95.084,4,industrial,58,0.3043739327866699,0.8140367349333959,0.699,0.5698035559066886
52thG1R5O15gRjgZUxugCM,Hank Williams,Hank Williams As Luke The Drifter (Expanded Edition),Too Many Parties And Too Many Pals,13,180826,0,0.481,0.2,7,-15.662,1,0.066,0.948,0.0,0.118,0.424,143.294,3,honky-tonk,52,0.5305293378117201,0.6049918823230248,0.312,0.5388404067115816
3qmrgc40e81Uxk3XU8iE9Y,Jorge Vercillo,Endereço,Endereço,39,205025,0,0.538,0.706,11,-5.416,1,0.0726,0.518,0.0,0.229,0.679,173.965,4,mpb,74,0.6744084588970409,0.8054104806055982,0.6925,0.6726063131675465
6c9VkkzLRJwM44qlhsFmLq,Deadbolt,Buy a Gun - Get a Free Guitar,Hillbilly Zombies,23,246506,0,0.441,0.948,0,-4.29,1,0.277,0.0296,0.000811,0.121,0.707,157.097,4,goth,41,0.5952798679000995,0.8274357921092267,0.8274999999999999,0.6212385533364421
1JWkD69eUsGG27nD9rzHyZ,Ello,Ello,Kisah Kita T'lah Usai,36,278173,0,0.501,0.45,11,-7.416,1,0.0266,0.264,1.03e-05,0.104,0.282,144.072,4,j-rock,63,0.5341789728482164,0.7662891457856541,0.366,0.6004893728779569
0EnvJBejWaMxn3qAvWV4B9,Cody Johnson,Single Saturday Night - Country Songs,On My Way to You,0,213306,0,0.445,0.537,1,-5.477,1,0.0311,0.331,5e-05,0.0866,0.246,157.98,4,country,19,0.5994220629350945,0.8042172798935899,0.3915,0.6162131142762282
4Upx1mXplDCRQKpnF64KXc,Chris Tomlin,Always,Great Forgiver,40,197979,0,0.526,0.833,1,-5.112,1,0.0412,0.0447,0.0,0.134,0.524,81.936,4,world-music,113,0.2426960388794025,0.8113569234982296,0.6785,0.526684320792544
0mDGPYN5mD8189OTUNlMQT,Banda Cuisillos,Lo Mejor De,No Se Lo Digas A Ella,56,219573,0,0.49,0.625,2,-6.898,1,0.0423,0.503,4.45e-06,0.106,0.552,78.723,4,r-n-b,87,0.2276237029253372,0.7764215715040196,0.5885,0.4980150914764523
0fmUYByJx5aens7Cds1JXD,The Shires,My Universe,Daddy's Little Girl,49,189640,0,0.427,0.376,11,-8.812,1,0.0318,0.785,0.0,0.0736,0.334,78.444,4,british,11,0.2263149006436117,0.7389824540813332,0.355,0.4640991182416483
4BExko3OEVRa3RI50gpFgA,Rusha & Blizza,Bazaar,Huzur (Reprise),59,296092,0,0.641,0.475,11,-15.918,0,0.0413,0.385,0.0646,0.0771,0.0399,106.938,4,indie,56,0.3599816110933893,0.599984351466072,0.25745,0.5336553208531538
0m6U4YTD6HNxEtMTOhNQgX,Kenichi Ebe,ギターソロ ボサノバ・ベスト~イパネマの娘,マシュケナダ,23,171773,0,0.519,0.0874,4,-23.828,0,0.0486,0.954,0.926,0.11,0.595,88.783,4,guitar,45,0.2748156418291332,0.4452594722531933,0.3412,0.4130250380274422
4Y7eqYTpV7fQxpYj1isN2F,We Came As Romans;Caleb Shomo,Black Hole,Black Hole,69,179181,0,0.48,0.958,5,-4.241,0,0.0664,2.45e-05,0.0,0.52,0.385,110.05,4,trance,110,0.3745801512393747,0.8283942648123154,0.6715,0.5609914720172301
0QV3swr7L8MZr72lL2izV1,Metallica,Hardwired…To Self-Destruct (Deluxe),Hardwired,63,189347,1,0.128,0.991,11,-3.289,1,0.0582,1.11e-05,0.00362,0.219,0.53,186.124,4,metal,71,0.7314469067232093,0.8470160201866087,0.7605,0.5688209756366059
6FoZO2usXnmDWQm7Rn9ZJd,BiS,Re:STUPiD,ロミオの心臓,21,215520,0,0.638,0.959,4,-2.314,1,0.0674,0.0119,0.0,0.129,0.58,142.067,4,j-idol,61,0.5247734224006905,0.8660876709113314,0.7695,0.6762870311040073
2Lg2PtGdXUKcr6jbzntASS,Faithless,Live At Alexandra Palace,Salva Mea - Live At Alexandra Palace,18,494386,0,0.423,0.962,0,-6.877,1,0.115,0.00113,0.00038,0.731,0.0573,126.998,4,trip-hop,111,0.4540840260446963,0.776832345519629,0.5096499999999999,0.5513054571881084
0O4H5enNBIDR3k0ibZBKa2,ANNA,Journey To The Underworld EP,Journey To The Underworld,41,459720,0,0.732,0.906,1,-10.032,1,0.0459,0.015,0.917,0.137,0.0301,128.006,4,minimal-techno,73,0.4588126020302853,0.7151184398411673,0.46805,0.6353103472904843
0MGktjEGcTSHA3Me5BHP8V,Kiko Revatta,Ayacucho En El Corazon De Todos Vol. 1,La Rosa Roja,32,192960,0,0.545,0.57,9,-6.465,0,0.0477,0.623,2.72e-05,0.115,0.795,78.686,4,guitar,45,0.2274501341639614,0.7848913404925376,0.6825,0.5191138248854997
5s0e986tlNvseDl2YydUc6,Popcaan;Drake,FIXTAPE,ALL I NEED (feat. Drake),57,177898,1,0.573,0.427,10,-9.0,0,0.05,0.0675,9.25e-05,0.101,0.127,91.405,4,dancehall,21,0.2871155686487906,0.7353050486082585,0.277,0.5318068724190164
0bjsMl6oNTuvem3dvX2tDs,Geraldo Azevedo,Ao Vivo Comigo,Ai Que Saudade D'Ocê - Ao Vivo,40,195133,0,0.507,0.399,4,-12.533,1,0.0282,0.82,0.000432,0.639,0.327,106.256,4,mpb,74,0.3567823166269491,0.6661972106488273,0.363,0.5099931757585922
3xmsmrufmGULmdWToT78jD,Yung Pinch;blackbear,Back 2 The Beach,Beach Ballin' (feat. blackbear),53,204275,1,0.689,0.586,1,-6.522,0,0.141,0.0643,0.0,0.12,0.49,160.037,4,emo,33,0.6090715478580677,0.7837763824501692,0.538,0.6939493101027456
0qUDIt2DaX3CNf9xWR9xIH,Dimension,Synth City,Synth City,18,253793,0,0.476,0.961,2,-2.919,0,0.0401,0.000459,0.565,0.745,0.458,173.972,4,drum-and-bass,27,0.6744412962302742,0.8542534671282984,0.7095,0.6682315877861909
491DwnBb3MA8RzyA2E0Skt,Anirudh Ravichander,"Nenjame (From ""Doctor"")","Nenjame (From ""Doctor"")",56,256500,0,0.45,0.647,7,-9.067,0,0.0835,0.26,5.8e-05,0.402,0.122,139.933,4,hip-hop,51,0.5147627268121516,0.7339944838917903,0.3845,0.5662524035679807
0AILicFrWqwwPOjuByDrYV,Glee Cast,Glee Love Songs,A Thousand Years (Glee Cast Version),42,306786,0,0.409,0.35,10,-8.025,1,0.0275,0.75,0.0,0.114,0.126,139.876,3,club,17,0.5144953370986808,0.7543766993329812,0.238,0.5592906788105539
2e0bYXa7BRXqPilw9Qj49f,Nbdy,Situationship,Situationship,58,176640,1,0.565,0.508,10,-6.847,0,0.107,0.358,5.95e-06,0.113,0.372,124.848,4,chill,15,0.4439982736944813,0.7774191655419282,0.44,0.5954724797454699
6y9S9eg7OQv2WUkxMDubgs,Sujatha,Velli Nakshathram (Original Motion Picture Soundtrack),Maanazhago,20,274053,0,0.671,0.685,2,-7.319,1,0.0407,0.192,0.0,0.0819,0.51,100.003,4,malay,69,0.3274491959544405,0.7681865305244214,0.5975,0.588878575492954
7x7i3XBKSM4AoLoPymDuh9,Ghost,Pumpkin Patch Hits,Mary On A Cross,0,244804,0,0.467,0.9,11,-4.505,1,0.0451,0.000187,0.000493,0.105,0.554,130.027,4,hard-rock,47,0.4682932092394872,0.8232302486160826,0.7270000000000001,0.5861744859518566
22HWRdsndhW9Q58yPBRJpJ,Audio Bullys,Higher Than the Eiffel,Drained Out,12,176626,0,0.77,0.911,2,-4.605,0,0.0919,0.351,1.22e-05,0.187,0.573,105.946,4,breakbeat,10,0.3553280918694762,0.8212741818750856,0.742,0.6488674245815206
3uDM0TNTc820MLk4vdsHVZ,Lani Love;Lyrikk Dion,PRESSED,PRESSED,8,182909,0,0.859,0.64,0,-4.476,0,0.391,0.0294,0.0,0.0845,0.366,147.1,4,kids,66,0.5483834649954027,0.823797507970972,0.503,0.7437269909887916
7N0ISBfNjNcznXdPvVopYr,Maelo Ruiz;Pedro Conga;La Orquesta Internacional,"Éxitos Originales, Vol. 2",Si Supieras,39,310933,0,0.743,0.445,7,-12.516,0,0.041,0.484,1.21e-06,0.277,0.842,91.488,4,salsa,95,0.2875049255999849,0.6665297419947969,0.6435,0.5656782225315939
3JY77RQgSJcFSDSEzpVo2p,Paul Cardall,Peaceful Piano,When Morning Comes,19,184986,0,0.396,0.00709,7,-28.215,1,0.048,0.993,0.875,0.132,0.245,68.463,5,new-age,75,0.179493554500591,0.359446824325646,0.126045,0.311646792942079
1sxh0eqIb8ulYypPuq6ZRu,Ram Sampath,Delhi Belly (Original Motion Picture Soundtrack),"Bhaag D.K. Bose, Aandhi Aayi",58,241304,0,0.66,0.926,11,-3.452,0,0.0296,0.0948,0.0,0.248,0.731,109.997,4,pop-film,81,0.3743315257163229,0.8438276313987833,0.8285,0.626053052371702
38NpbYn9qyO0x69OvtxDTl,Marc Anthony,Salsa x siempre,Y Hubo Alguien,1,388360,0,0.474,0.879,4,-3.979,0,0.115,0.633,0.0,0.16,0.671,91.09,4,latin,67,0.285637888653294,0.833519159673728,0.775,0.5310523494423407
3WYMsecnH2dLr8Xex59SLX,Village,LoFi & Halloween,Lights Out,2,205714,0,0.732,0.323,6,-11.34,1,0.19,0.222,0.952,0.13,0.168,112.071,4,french,36,0.3840607584485767,0.689533086868924,0.2455,0.6018646151058336
6FIgrogzF8TRdl8acslqLe,Os Barões Da Pisadinha,Piseiro Em Casa (Ao Vivo),Mentirosa - Ao Vivo,42,158436,0,0.703,0.749,2,-6.056,0,0.0396,0.517,0.0,0.0966,0.963,172.066,4,forro,35,0.6655001594956186,0.7928916534632162,0.856,0.7204639376529448
3NF3wBWuRRIU6Wyzauuoar,Kijugo,One Punch Man but is it okay if it's lofi?,One Punch Man but is it okay if it's lofi?,43,172500,0,0.826,0.248,2,-11.826,1,0.0386,0.808,0.871,0.102,0.324,79.973,4,anime,5,0.2334875124312761,0.6800266025076775,0.286,0.5798380383129845
5GCmVlg8itWzQHBKprhJ77,D.ACE;Cookiesan;Zoro L'Frérot;Negrito Senpai;Ol Kainry;Volts Face,Shonen vs Shonen,Shonen vs Shonen,35,234942,0,0.736,0.745,1,-8.255,1,0.316,0.018,0.0,0.138,0.631,146.003,4,french,36,0.5432373857729906,0.7498777458286876,0.688,0.6763717105338927
4td0kvJluzs9IeqnASVllo,Simão,deixa que eu já vou,deixa que eu já vou,43,198292,0,0.64,0.588,8,-7.449,1,0.0312,0.101,0.0,0.401,0.617,88.01,4,mpb,74,0.2711894620306607,0.7656436437611251,0.6025,0.5589443685972619
1GuSTVJDtsbY70WV0VT64H,Marshmello;Bastille,Beginner Ride (Mixtape Vol. 1),Happier,5,214289,0,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4,electro,31,0.3274867243352785,0.8575787805879935,0.7315,0.6240218349744241
57qG5LM7G6A8q9CBQK0idJ,Charly Lownoise;Re-Style;Ricardo Moreno,City Streets,City Streets - Re-Style Hard 180 Mix,24,308833,0,0.469,0.94,8,-4.685,1,0.0649,0.0122,0.401,0.0708,0.218,180.026,4,happy,46,0.7028408984294373,0.8197093284822877,0.579,0.6638500756372417
042Sl6Mn83JHyLEqdK7uI0,Billie Eilish,Happier Than Ever,Your Power,77,245896,0,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,4,electro,31,0.4664871559116581,0.637012694873149,0.246,0.5784999502616025
0ZbghqrVhOtGom63oKxONU,Powfu;KMays,draw you inside my book (feat. KMays),draw you inside my book (feat. KMays),51,144000,1,0.655,0.635,3,-6.872,1,0.17,0.819,6.05e-05,0.11,0.174,80.065,4,sad,94,0.2339190888109132,0.776930148856679,0.4044999999999999,0.5552830792225307
4b3f0U8gOfJKyxB8cYdCiw,I Prevail,Bad Things,Bad Things,62,228260,0,0.5,0.844,5,-5.263,0,0.064,0.000791,9.54e-05,0.274,0.141,92.044,4,metalcore,72,0.2901131480682265,0.808403262719324,0.4925,0.5328388035958501
3IoDodkm15b3Gp9v5JOGEO,Anitta;Chencho Corleone,Trending Pop,Gata,0,206277,0,0.518,0.799,8,-4.316,1,0.123,0.0146,0.000189,0.787,0.882,92.02,4,pagode,77,0.2900005629257125,0.8269272147565674,0.8405,0.5449759258940933
4QFdx4zwauFaP5iLWvePeW,Pig Destroyer,The Octagonal Stairway,Cameraman,12,200466,0,0.156,0.899,1,-5.248,1,0.0721,1.11e-06,0.851,0.112,0.391,95.022,4,grindcore,42,0.3040830878351753,0.8086966727304735,0.645,0.4229265868552163
5PDUqXNuQQhhRwwA85EjE1,Dj Promo,Falta,Falta,30,69362,0,0.685,0.572,6,-8.112,1,0.0993,0.516,0.816,0.24,0.586,142.366,4,hardcore,48,0.526176045634511,0.7526749212683136,0.579,0.6546169889676082
12homE4JpBey5cckgoepR7,Sufjan Stevens,Seven Swans,To Be Alone With You,61,168040,0,0.519,0.163,0,-18.131,0,0.0489,0.926,0.751,0.115,0.356,142.119,4,singer-songwriter,99,0.5250173568761375,0.5566965944878038,0.2595,0.5335713171213138
0fI7AW2As1UGXw1tKw5Fey,Jim Brickman,Winter Chill,Winter Waltz - 2020 Version,0,228399,0,0.435,0.0885,9,-19.184,0,0.0488,0.991,0.945,0.0915,0.195,115.758,4,new-age,75,0.4013566509672939,0.5360992117051033,0.14175,0.4574852875574657
0LxmxgqUoWGPO27T7CXmlS,Röyksopp,Röyksopp's Night Out,Only This Moment - Live,18,244773,0,0.516,0.873,0,-11.931,0,0.0563,0.000463,0.0142,0.951,0.503,123.033,4,trip-hop,111,0.4354840222918582,0.6779727324296305,0.688,0.5431522515738295
2TXO54YCXHrP131SwQ3azF,Los Hermanos,Ventura,Deixa o Verão,40,159933,0,0.568,0.811,3,-6.509,0,0.0358,0.473,0.0997,0.261,0.966,136.987,4,mpb,74,0.5009429005685548,0.7840306711264988,0.8885000000000001,0.6176578572316845
27gRiKeM9yJzlboKFOrvM8,Deen Burbigo,Cercle vertueux,CLIO & BERLINE,34,182780,1,0.873,0.662,0,-7.722,0,0.318,0.578,0.0,0.915,0.879,141.001,4,french,36,0.5197727656540259,0.7603035815582027,0.7705,0.7176921157374094
2cgamRofJ1iWxAHD801DNu,Burna Boy;Khalid,"Love, Damini",Wild Dreams (feat. Khalid),66,186189,0,0.515,0.612,7,-6.314,1,0.06,0.0344,0.0,0.59,0.401,126.106,5,dancehall,21,0.4498996115812582,0.7878450012714433,0.5065,0.5842482042842339
5swvY8PV11FXc4khaWpW8j,Aitana;Nicki Nicole,Verano en Junio,Formentera,0,207333,0,0.781,0.645,1,-4.136,0,0.0399,0.0903,1.58e-06,0.226,0.803,128.007,4,spanish,104,0.4588172930778901,0.8304481348903624,0.724,0.6900884759894175
50IaKepOhuUjowztZWCBwy,Ata Ebtekar,Persian Electronic Music Yesterday And Today1966-2006,Breadth Digit (Glass Lung),0,115920,0,0.329,0.649,1,-10.623,0,0.11,0.971,0.869,0.103,0.136,132.506,3,iranian,59,0.4799223162516652,0.7035580854018739,0.3925,0.5041601338845131
4Kno4YoUHnuil25r5IFAxn,trentemøller;Sune Rose Wagner,Lost,Deceive,40,284345,0,0.684,0.679,9,-9.566,0,0.0614,0.0304,0.9,0.241,0.191,119.974,4,minimal-techno,73,0.4211341076689245,0.7242337108542143,0.435,0.6097892728410462
2O4s92ElEr4wt4ek9fseBr,Raul Seixas,A Arte De Raul Seixas,A Maçã,42,202920,0,0.353,0.373,2,-9.679,1,0.0408,0.78,2.69e-06,0.251,0.392,135.255,4,r-n-b,87,0.492818006117126,0.7220233554368874,0.3825,0.5226137871846711
5pXw5DlkbBWf7bSWzbVeZM,Jess Glynne,New Pop Icons,Rollin,0,218040,1,0.716,0.752,1,-3.504,0,0.0533,0.000804,0.0,0.0757,0.708,117.025,4,house,53,0.4073002082825136,0.8428104766934648,0.73,0.6553702283253261
5odOSnLe89YWZ198e9SJ8O,Tiësto;Charli XCX,Your Perfect Soundtrack,Hot in It,0,129817,0,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,dance,20,0.4355403148631152,0.8119828648553489,0.7789999999999999,0.665174393239488
3PnOOmkxruDDAiMYZZTgO7,Feder;Lyse,Goodbye (feat. Lyse) [Radio Edit],Goodbye (feat. Lyse) - Radio Edit,59,201938,0,0.832,0.876,6,-5.124,0,0.205,0.173,0.737,0.162,0.635,120.057,4,french,36,0.4215234646201189,0.81112219548931,0.7555000000000001,0.6882152200364763
6ksytqLx1winad4q9cxpeT,Trazendo a Arca,Toque no Altar (Ao Vivo),Meu Amado - Ao Vivo,30,402346,0,0.283,0.58,5,-7.35,1,0.0308,0.396,1.08e-05,0.427,0.182,169.949,4,groove,43,0.6555692117163605,0.7675801498347122,0.381,0.5687164538503575
1aMV2OFF5veqkOzEcEDgYL,Freestylers;Tenor Fly,Other Worlds,Reality Check (ft. Tenor Fly),12,294538,1,0.666,0.961,7,-2.671,1,0.156,0.00586,0.0,0.0386,0.797,174.064,4,breakbeat,10,0.6748728726099111,0.8591045126459714,0.879,0.7333257950852942
0amRrbYl4vKvp9ZvlmKsm0,The Prototypes,Rocket Guns Blazin',Rocket Guns Blazin',21,296551,0,0.516,0.983,1,-2.377,1,0.0838,0.000186,0.92,0.361,0.212,174.038,4,drum-and-bass,27,0.6747509053721877,0.8648553488645031,0.5975,0.6852020847455637
13rN2ObY6lOoQYi26OnmLs,Heavy Metal Perse,Aikakirjat,Paha paavo,30,206640,0,0.442,0.98,6,-3.649,0,0.0623,0.000748,2.31e-06,0.163,0.507,102.209,4,heavy-metal,50,0.3377976469705214,0.8399741799190188,0.7435,0.5399239422965134
4HDhnw6qYZNlQqLttbHHEa,LUDMILLA,Numanice,Um Pôr do Sol na Praia,47,160656,0,0.663,0.8,4,-6.583,0,0.038,0.723,0.000137,0.102,0.971,80.015,4,funk,37,0.2336845364306756,0.7825831817381609,0.8855,0.5597559060562789
1TdRBLfQU7GZ4Qjq6Fdbjb,Onze:20,Vida Loka,Sem Medo de Amar - Acústica,37,184517,0,0.434,0.444,6,-8.684,1,0.0423,0.709,0.0,0.0605,0.553,82.854,4,j-rock,63,0.247002420580564,0.7414862195098096,0.4985,0.4741628800301245
2nm0Bw0oGdWtgdi47RjNzR,Tomo Como Rey,La Fiesta Popular,Weón,38,166442,0,0.545,0.897,4,-4.965,1,0.0521,0.0586,0.0,0.263,0.908,175.696,4,ska,100,0.682528662300865,0.8142323416074957,0.9025,0.6805870013027869
27jKLapVKaNuoMQMHR988Z,Feid,Esto No Se Le Dedica A Cualquiera,AMOR DE MI VIDA,7,189613,0,0.735,0.674,6,-5.629,0,0.124,0.18,0.0,0.108,0.561,171.883,4,reggaeton,89,0.6646416977839491,0.8012440584472742,0.6175,0.7336285854104078
5Th6EdNVhxp0TPX41ZLZk6,Blondie,One Way Or Another,One Way Or Another - Remastered/2001,60,212706,0,0.45,0.877,9,-6.403,1,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,4,power-pop,82,0.6205177040136604,0.7861041018719559,0.8865000000000001,0.6188739352952054
0ARyrJy1XpPcff4PxreC3W,Eddie Della Siepe,Little Jerk,Older Parents,24,108480,1,0.688,0.49,0,-11.358,1,0.945,0.87,0.0,0.88,0.724,101.639,3,comedy,18,0.3351237498358133,0.6891809948555445,0.607,0.5707682482304526
