track_id,artists,album_name,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,calm,energetic,happy,sad,dark,romantic,focus,hype
4PbUV3Lx76B9dDhmrkTtw9,Brian Crain,Solo Piano Lullabies,Baa Baa Black Sheep,0.251,0.0718,-23.596,0.0417,0.983,0.854,0.139,0.213,163.56,0.904634,0.315710,0.213428,0.954758,0.450184,0.799458,0.969164,0.279993
0ZdyCcW6uUOBjb8CQvyg3m,KAROL G;Mariah Angeliq,Fiesta portatil,EL MAKINON,0.689,0.705,-3.224,0.102,0.256,1.06e-06,0.108,0.456,89.109,0.440179,0.770680,0.747443,0.507409,0.850868,0.215774,0.517003,0.780136
60R0WTgjarYxNqvXMDFzvX,X-Pander;Killer MC,Killzone,Killzone,0.49,0.989,-0.514,0.117,0.00737,0.0,0.73,0.0858,100.064,0.044294,0.924182,0.742209,0.368434,0.977978,0.044102,0.119594,0.914800
78XKo0IsB5m1LPjXIUSkHh,Hank Williams;Drifting Cowboys,I Saw The Light (Expanded Undubbed Edition),I'm Gonna Sing,0.617,0.2,-11.888,0.0349,0.921,0.0,0.116,0.343,59.328,0.919530,0.302626,0.204076,0.904731,0.240805,0.867109,0.817197,0.264297
6jaJfp0EPr7m2FubqfO9la,SHRK;Shiloh Dynasty,Sad Hours,Keep You Safe,0.807,0.343,-18.298,0.205,0.89,0.77,0.145,0.342,109.996,0.830190,0.847036,0.376029,0.933208,0.803449,0.869583,0.955544,0.763425
3b1uIEz82C3N34loTA4bIQ,Analy,Disney Princesas: Canciones de las Princesas,"Reflejo - De ""Mulán""/Banda Sonora Original",0.232,0.242,-12.093,0.0389,0.82,3e-05,0.316,0.0733,91.546,0.794069,0.317257,0.076769,0.956851,0.580742,0.783744,0.618863,0.243065
4Mm9qSuCRoMl8H4yByoaNS,Tim Maia,Tim Maia In Concert,O Descobridor dos Sete Mares,0.537,0.91,-4.783,0.176,0.0321,0.000478,0.951,0.774,137.261,0.065864,0.891131,0.960584,0.111482,0.815723,0.183655,0.176998,0.890401
45qayb7SwMYkXyadejDTz9,Turma do Pagode,Versões do TDP,Oração / Atrasadinha,0.392,0.527,-7.371,0.054,0.76,0.0,0.207,0.549,87.066,0.545046,0.580281,0.504975,0.841899,0.574951,0.809787,0.713505,0.561782
28U9Y3R6hJtPUdVK7FFrhN,Gene Vincent & His Blue Caps,The Rock N' Roll Collection,Crazy Legs,0.471,0.618,-10.299,0.04,0.538,0.0,0.331,0.769,169.514,0.279289,0.822288,0.648769,0.185105,0.535393,0.606307,0.554697,0.749763
7p51Rj1pKhCkCDHcXAIfdI,The Hextalls,Play With Heart,"Ouch, My Childhood",0.526,0.947,-3.19,0.0946,0.00139,1.15e-05,0.253,0.576,99.984,0.306451,0.859931,0.887764,0.208314,0.845078,0.097480,0.384119,0.811531
7lcR0YsFYy2vIgbOyX3gxg,La Roux;GAMPER & DADONI,Hidden Gems,Bulletproof,0.752,0.771,-5.95,0.0311,0.00341,1.73e-05,0.0905,0.527,126.02,0.267622,0.854287,0.880509,0.255543,0.892198,0.143425,0.587744,0.826502
1lak1dn5uZhhECLny2Gh1u,Ten City,State of Mind,Whatever Makes You Happy,0.735,0.724,-13.796,0.0733,0.121,0.000238,0.148,0.817,119.9,0.295291,0.843837,0.934012,0.088129,0.656552,0.383504,0.308241,0.622749
1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,0.327,0.985,-3.941,0.151,0.00177,0.108,0.351,0.218,125.232,0.119838,0.861016,0.598679,0.273077,0.967359,0.067898,0.200609,0.743128
2gd58WW3DHr4XdqE0ewf7k,Sleep Baby Sleep;Lullaby Babies;Lullaby Land;Ontspanning en meditatie voor mij;Baby Sleep Aid,"Vacuums, Dryers and Washing Machines (Loopable Audio for Insomnia, Meditation, and Restless Children)",Dishwasher 1 - Loopable,0.155,0.0875,-13.154,0.0522,0.157,0.968,0.146,0.0212,68.103,0.762342,0.241273,0.098288,0.948430,0.701336,0.308426,0.922464,0.176923
00yJsUfhS7Tp3mPMbgmjoJ,Lugatti & 9ine,MKS 3.0,Dragonfruit,0.858,0.628,-7.889,0.245,0.183,0.00621,0.11,0.754,144.989,0.210783,0.822067,0.944842,0.237661,0.593013,0.363035,0.458245,0.797974
2w3E0I0vpPJsLah019b00Q,NOES,Like A Boss,Like A Boss,0.605,0.916,-3.589,0.0567,0.0149,0.453,0.122,0.388,157.91,0.023784,0.901955,0.840880,0.349378,0.888313,0.204079,0.694485,0.799427
3IUpuyEMIgt4GvEZ2TqERF,Chuck Berry,Jingle Bell Rock 2022,Run Rudolph Run,0.647,0.876,-5.662,0.185,0.881,3.59e-05,0.26,0.949,151.925,0.429781,0.941761,0.858378,0.246079,0.432361,0.611038,0.513036,0.857292
22WSNwrytkJZ9hnis9DbnY,OneRepublic,Christmas Best Hits 2022,Christmas Without You,0.262,0.677,-5.645,0.0528,0.447,0.0,0.205,0.365,207.478,0.199114,0.874684,0.555157,0.722296,0.830047,0.252941,0.658111,0.574742
3Zqy2i3DaM5WEIPTAXFNNn,Clara Mae,REGNIG DAG,Missing You Sucks,0.336,0.516,-6.756,0.069,0.596,0.0,0.0871,0.38,179.849,0.563107,0.874081,0.371185,0.902854,0.583868,0.327653,0.816818,0.671997
3PiMbgO3Ac7JaCOvAzqTgS,Ely Waves,I wish I could feel nothing,I wish I could feel nothing,0.646,0.446,-13.238,0.278,0.225,0.0,0.154,0.105,82.098,0.309741,0.518443,0.448502,0.730116,0.923608,0.496991,0.629928,0.394298
4chpfrjIqrOPshlDU4ZrKe,Nacha Pop,Nacha Pop,Chica de ayer,0.674,0.854,-4.337,0.034,0.0579,0.00041,0.0735,0.684,127.295,0.092261,0.941371,0.921079,0.229299,0.813383,0.317600,0.454440,0.847663
16P5qvZRcWtnUwbwKeQaIg,Zélia Duncan,Só as Melhores do Pop Rock Brasileiro,Lá vou eu,0.667,0.424,-10.12,0.0385,0.762,2.15e-05,0.11,0.183,129.615,0.663762,0.702527,0.415713,0.811498,0.795821,0.610436,0.738312,0.741742
0mlp9sYi9O7f7xYalECbFW,Marvin Gaye,Soul Christmas Greatest Hits,Christmas In The City,0.392,0.514,-10.452,0.0287,0.00404,0.00108,0.156,0.556,98.844,0.246243,0.663008,0.835248,0.306713,0.703389,0.192277,0.586682,0.418092
7LqQO6uWQHDEue1ejeUVhF,LiSA,Launcher,Rising Hope,0.547,0.978,-2.732,0.254,0.0626,0.0,0.0735,0.647,94.703,0.140333,0.885626,0.932775,0.131456,0.919296,0.222668,0.179322,0.909298
1ctzNIXPvcj8hfoW4fHy8Q,Cindy Combs,Slack Key Lady,Hi'ilawe,0.364,0.307,-17.603,0.0381,0.909,0.942,0.109,0.674,134.97,0.857836,0.511204,0.545091,0.811490,0.283369,0.894961,0.933560,0.514770
73eCSQ1DxQbaOnzy8PhKx3,David Tao,太平盛世,就是愛妳,0.607,0.55,-6.658,0.0251,0.571,0.0,0.0787,0.543,148.1,0.396937,0.704208,0.627304,0.750424,0.649113,0.667100,0.599309,0.779602
0mr8FAnN9X70p5KRUwMIJx,awfultune,I Met Sarah in the Bathroom,I Met Sarah in the Bathroom,0.675,0.408,-10.861,0.142,0.901,0.000714,0.16,0.229,90.111,0.915016,0.482632,0.374069,0.722381,0.831764,0.742694,0.745421,0.606742
0A2fX1kBVpevzGnMjx5fnX,Chuck Berry,Christmas Playlist 2022,Run Rudolph Run,0.647,0.876,-5.662,0.185,0.881,3.59e-05,0.26,0.949,151.925,0.232576,0.943631,0.958781,0.184502,0.601125,0.762720,0.513735,0.856311
6I8FUsqR02Wh3SNhlOEc6y,Neophyte;Drokz,Harder Stylez: We Love The Bass,Dit Is Mijn Leven - Edit,0.543,0.999,-0.918,0.18,0.0865,0.00042,0.368,0.0466,99.99,0.086841,0.920884,0.593617,0.424282,0.950100,0.080435,0.370771,0.848072
4Izfv7QS5PDxmmj49xPd4N,Sotam;JOTA,CRUPIÊ,CRUPIÊ,0.705,0.339,-11.382,0.41,0.752,5.51e-05,0.137,0.557,80.036,0.806807,0.482237,0.809883,0.580225,0.450613,0.876930,0.469509,0.463432
1FBs466MBOjEbfsY6Wfv9b,BeatBo;Fisher-Price,Fisher-Price BeatBo,The BeatBo Shake,0.74,0.717,-5.284,0.0567,0.48,4.23e-06,0.178,0.578,126.158,0.267980,0.866269,0.896479,0.444679,0.558251,0.409904,0.566352,0.775783
2tYheXpWuvarJVOTyXRuqF,The Mighty Mighty Bosstones,Emo Christmas 2022,X'Mas Time (It Sure Doesn't Feel Like It),0.47,0.666,-5.141,0.0321,0.0427,0.0,0.268,0.374,125.518,0.234681,0.832744,0.735359,0.661826,0.834521,0.253180,0.432115,0.756453
50iBJRkGjjht3RiwD0VqLA,Failure,Fantastic Planet,Another Space Song,0.511,0.701,-7.861,0.0252,0.000253,0.563,0.0631,0.189,84.318,0.280409,0.675781,0.697459,0.378470,0.940886,0.226706,0.814463,0.499484
4BgtIY3mw52U8YqwKImWPl,IFÁ;Okwei V. Odili,IFÁ Afrobeat + Okwei V. Odili,Suffer,0.718,0.748,-9.315,0.0367,0.0885,5.72e-05,0.0779,0.963,99.014,0.288820,0.796018,0.964147,0.102882,0.620986,0.353373,0.434443,0.714454
5KLcIahbdBJeZ8tHAyYMpN,Roots Manuva,Run Come Save Me,Witness (1 Hope),0.74,0.866,-3.597,0.295,0.00128,4.32e-06,0.125,0.814,91.887,0.116848,0.780570,0.949135,0.087080,0.885418,0.335658,0.175483,0.842134
45IVxWsY3y0wLLk77bZWlA,Pritam;Atif Aslam,Tubelight (Original Motion Picture Soundtrack),Main Agar,0.589,0.811,-5.052,0.0429,0.473,0.0,0.114,0.166,119.969,0.321802,0.893634,0.566203,0.726302,0.956891,0.273519,0.362603,0.856012
2dY4O7X5MS9VN4Dh51Tiy6,Roberto Goyeneche;Orquesta Tipica Porteña,15 Grandes Exitos - Los Discos De Oro De Roberto Goyeneche,El Cantor de Buenos Aires (with Orquesta Tipica Porteña),0.505,0.548,-7.706,0.123,0.719,0.0,0.2,0.763,104.28,0.592776,0.695360,0.478222,0.402751,0.325006,0.788039,0.460106,0.663759
2touKO7fkbp6oPfchA2Nft,Gregory Porter,JULPYNTA,The Christmas Song,0.321,0.09,-21.296,0.0321,0.838,0.00266,0.0998,0.157,65.825,0.955575,0.168431,0.185863,0.965331,0.460649,0.842134,0.852014,0.208937
3Dyo5qECWiiglZNBVHnh8K,DJ Sneak,"Phil Weeks Presents Underground Chronicles, Vol.3",Funky Rhythm,0.802,0.799,-10.603,0.061,0.00734,0.577,0.542,0.322,124.941,0.049783,0.934541,0.685301,0.362455,0.896648,0.226495,0.537712,0.914670
1gxmaTGnxEgZuV8485tevN,Anuv Jain,Alag Aasmaan (Acoustic),Alag Aasmaan (Acoustic),0.625,0.103,-13.387,0.0435,0.921,1.06e-06,0.107,0.668,115.732,0.938109,0.388197,0.607965,0.807715,0.449985,0.895503,0.803565,0.408339
51wZeWdtnIHtnvnAlXlonu,Gritando HC,Gritando HC,Velho Punk,0.3,0.816,-11.512,0.098,0.00121,0.0366,0.171,0.634,196.378,0.034718,0.939282,0.898423,0.211283,0.893715,0.174979,0.229457,0.823662
5d3NlNeGMJRu8EIT0X559G,Sunnery James & Ryan Marciano;Bruno Martini;Mayra,Savages,Savages,0.743,0.695,-5.401,0.0297,0.0463,0.00175,0.23,0.3,123.96,0.117989,0.893277,0.823174,0.447266,0.863158,0.186271,0.492828,0.858632
65YXrDsZER1jlPAqFS9GDH,Boris Brejcha;Ginger,Timelapse,Darkness,0.803,0.686,-9.289,0.0467,0.000513,0.839,0.0985,0.146,124.996,0.173426,0.804290,0.687615,0.570407,0.939014,0.149661,0.943150,0.821098
6v3vT8IbrckXrBKBZbEgnJ,Beenie Man,Reggae Max Part 2: Beenie Man,Who You Wanna Dis,0.722,0.611,-7.454,0.164,0.52,0.0,0.204,0.574,95.969,0.544006,0.818454,0.825730,0.390230,0.801472,0.654060,0.810733,0.793971
2q5irxA6AttN3TiQGQG96i,Николай Рыбников,Поющие звёзды советского кино,"Когда весна придёт - Из к/ф ""Весна на Заречной улице""",0.529,0.128,-15.098,0.0421,0.993,0.000398,0.122,0.321,93.936,0.928468,0.339478,0.277290,0.936952,0.638400,0.884347,0.893103,0.274767
7a53HqqArd4b9NF4XAmlbI,Ava Max,Heaven & Hell,Kings & Queens,0.637,0.69,-4.057,0.0405,0.00786,0.0,0.124,0.457,129.857,0.122187,0.902173,0.781592,0.355425,0.845362,0.127544,0.542494,0.722271
4nyF5lmSziBAt7ESAUjpbx,Gracie Abrams,minor,"I miss you, I’m sorry",0.445,0.455,-6.405,0.0575,0.731,1.47e-06,0.124,0.151,109.885,0.503953,0.624428,0.418361,0.897460,0.589908,0.619703,0.753544,0.545625
6sYJuVcEu4gFHmeTLdHzRz,GAMPER & DADONI;Emily Roberts,Bittersweet Symphony (feat. Emily Roberts),Bittersweet Symphony (feat. Emily Roberts),0.676,0.582,-7.58,0.128,0.221,0.00627,0.515,0.447,124.012,0.284077,0.768999,0.553454,0.250527,0.814812,0.399522,0.319217,0.743727
2BAPkchJcUDDg49lGNLUdz,Jair Rodrigues,A Arte De Jair Rodrigues,Deixa Isso Pra Lá,0.747,0.883,-5.501,0.055,0.466,0.0,0.133,0.926,93.253,0.240542,0.631336,0.804365,0.109561,0.509675,0.458391,0.514966,0.749771
5JiRNiFW0qVuN3TkbpRnyJ,31 Minutos,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada),Mi Mamá Me Lo Teje Todo - Lino y Lana,0.535,0.799,-4.05,0.0428,0.221,8.01e-06,0.152,0.537,114.986,0.237360,0.885124,0.643009,0.167636,0.913566,0.304806,0.413254,0.714242
74XLN3KJsbSn9dERGMnNSa,Sumo,Corpiños en la Madrugada,Breaking Away,0.785,0.491,-12.711,0.0342,0.0322,0.00179,0.0955,0.884,105.446,0.472690,0.717445,0.965949,0.112726,0.609735,0.470070,0.702888,0.683337
3a2PhvkAWCh2ywfkVyZWhk,Rastapé,Tudo E Forro,Moça Bonita,0.692,0.585,-6.976,0.0384,0.265,3.55e-06,0.175,0.558,144.074,0.214066,0.928528,0.843780,0.177039,0.633740,0.352373,0.566793,0.835576
5EYZZvmNAH5VZCwuzYJqoA,Jatin-Lalit;Shaan;Kailash Kher;Prasoon Joshi,Fanaa,Chand Sifarish,0.829,0.665,-8.128,0.0868,0.242,1.75e-05,0.123,0.861,122.043,0.395491,0.888997,0.935552,0.148559,0.592708,0.334256,0.782749,0.794496
3bkCPJY8k9jzKp3d3XXDwK,Mats Rådberg;Rankarna,100 % Mats Rådberg & Rankarna,Du kan alltid lita på pojkarna över 35,0.58,0.643,-9.584,0.0573,0.562,0.000122,0.131,0.934,172.501,0.361216,0.801749,0.957485,0.142633,0.595323,0.579795,0.535882,0.841267
5nTjkZ2qQQy8EqQsSwq7m3,No Party For Cao Dong,醜奴兒,艾瑪,0.52,0.757,-9.641,0.0617,0.000669,0.168,0.114,0.253,82.453,0.120048,0.808045,0.608582,0.350775,0.840413,0.159660,0.484118,0.699568
09dwCB0a9GrvSZloCCXqq3,Bryan Adams,Beste Weihnachtslieder,Merry Christmas,0.683,0.511,-5.598,0.0279,0.406,0.000197,0.111,0.598,109.991,0.364048,0.794525,0.906409,0.208410,0.881366,0.624936,0.776790,0.737242
4GQjav2jvs9tmbC0KkYtCj,KANA-BOON,きらりらり,きらりらり,0.385,0.932,-2.27,0.0405,0.00378,0.00782,0.314,0.725,177.093,0.041387,0.888447,0.909245,0.160700,0.779040,0.179017,0.341803,0.850405
54CEXt5kP0lFQTaRXYHXYw,Seiko Matsuda,Pineapple,SUNSET BEACH,0.556,0.355,-9.353,0.0255,0.785,1.19e-05,0.15,0.18,86.806,0.884198,0.391674,0.197770,0.927001,0.509413,0.675440,0.780656,0.508743
5NVkktUlAylhk7f0t63eth,Sunwoojunga,Extraordinary Attorney Woo (Original Television Soundtrack) Pt. 2,Beyond My Dreams,0.519,0.352,-8.332,0.0244,0.762,0.0,0.113,0.269,78.943,0.922884,0.668080,0.220922,0.894739,0.646168,0.761993,0.671183,0.556133
79VrelRFESEuKroG3Q5O4R,Roberto Goyeneche;Raúl Garello y su Orquesta,Esenciales,Malevaje (with Raúl Garello y su Orquesta),0.549,0.581,-6.559,0.0496,0.726,0.00147,0.111,0.555,112.784,0.654636,0.862545,0.717141,0.670984,0.360038,0.595294,0.715774,0.711857
0QIVmJRwl3nb3lPVKpC6h1,Grupo Fundo De Quintal;Zeca Pagodinho;Arlindo Cruz;Sombrinha;Almir Guineto,Ao vivo convida,Eu não quero mais - Ao vivo,0.481,0.828,-6.444,0.169,0.778,0.0,0.692,0.879,116.385,0.191032,0.751188,0.857185,0.236580,0.624032,0.511032,0.423599,0.825498
5BGxuUJstBeV4w0mYpVAbs,Atitude 67,Sempre Foi Pagode (Ao Vivo / Vol. 1),Flashback - Ao Vivo,0.678,0.602,-7.02,0.17,0.525,0.0,0.878,0.671,80.009,0.563933,0.738204,0.812088,0.263591,0.650426,0.713024,0.325711,0.824017
7AgfismnOelCQaBAyRy5Pl,Desejo De Menina,Cumplicidade,Uma Estrela,0.419,0.607,-7.126,0.0435,0.647,1.69e-05,0.146,0.422,157.675,0.653168,0.872847,0.378848,0.714735,0.769634,0.718741,0.647724,0.736634
0sFyocQKHn5PMdfGuvScJn,Cattle Decapitation,Homovore (2021 Remastered Version),Mauled - 2021 Remastered Version,0.287,0.983,-4.05,0.195,0.00296,0.00238,0.337,0.0389,121.507,0.105631,0.836652,0.564635,0.569040,0.979373,0.159579,0.140396,0.812034
3PAAraURTeoxX4XOF7F2zU,Grup Yorum,Cesaret,Sevda Türküsü,0.553,0.466,-12.786,0.0313,0.443,0.117,0.125,0.836,80.965,0.686921,0.267956,0.649752,0.412886,0.268731,0.654471,0.465101,0.396645
0I5pVidtNjNXeaqHnwhrva,Martin Jensen;Amber Van Day;N.F.I,Can't Come To The Phone,Can't Come To The Phone,0.742,0.787,-4.712,0.0479,0.0273,3.25e-05,0.107,0.688,124.016,0.154952,0.946086,0.906846,0.124626,0.730446,0.115666,0.389984,0.683212
05Q2QXgj7NPOmYvito5OOm,Maceo Plex;Program2;Giovanni,Revision feat. Giovanni,Revision feat Giovanni - Original Mix,0.658,0.667,-5.948,0.0311,0.00102,0.552,0.137,0.229,128.019,0.155898,0.831874,0.832725,0.324758,0.872619,0.137631,0.776291,0.633675
2MPLfN41BaxzWEjuOI92M9,Lorne Balfe,Pennyworth: The Origin of Batman's Butler - Season 3 (Soundtrack from the HBO® Max Original Series),Enigmatic Family,0.369,0.198,-19.882,0.0367,0.778,0.937,0.0776,0.0364,125.012,0.851030,0.565367,0.265928,0.952782,0.747887,0.582507,0.959164,0.214217
51prkMZzhTgCFBKKjdZJ5z,MR TOUT LE MONDE;ROLEON,SUN,Pour Toujours,0.734,0.659,-7.881,0.0789,0.117,0.000729,0.228,0.254,119.985,0.379443,0.859760,0.746071,0.659406,0.900618,0.112772,0.432873,0.839566
77gshiuAkT0Y11Iq87lZc3,Connate Exasperation,Delusional Primacy,Labyrinth Of Darkness (instrumental),0.535,0.455,-14.741,0.0643,0.557,0.228,0.169,0.775,73.372,0.768408,0.665337,0.839293,0.384783,0.375862,0.832811,0.686839,0.657835
4tjA1bnIrvCt1O4uaC476a,Fabian Mazur;Snavs,The Pit,The Pit,0.513,0.834,-5.802,0.134,0.0101,0.000128,0.331,0.179,150.098,0.125950,0.929392,0.734460,0.489200,0.906282,0.159290,0.109935,0.908980
2rXVSfTJoADBUg7cG7ZQj0,Alan Menken,Pocahontas Original Soundtrack (English Version),Ship At Sea,0.332,0.246,-14.859,0.0319,0.919,0.94,0.344,0.0901,89.744,0.842499,0.557763,0.068796,0.961222,0.582814,0.782834,0.947869,0.345393
2TgNvhqnAThN6lOXuAwDwj,SUPER☆GiRLS,Summer Lemon,Summer Lemon,0.528,0.945,-3.342,0.0542,0.00744,6.36e-06,0.346,0.752,170.055,0.036223,0.900520,0.887787,0.064425,0.930561,0.093745,0.310349,0.915592
2agBDIr9MYDUducQPC1sFU,Yiruma,Yiruma 2nd Album 'First Love' (The Original & the Very First Recording),River Flows In You,0.315,0.22,-21.343,0.0514,0.987,0.943,0.0802,0.116,145.195,0.899538,0.375954,0.245525,0.964594,0.701494,0.859551,0.965912,0.243906
2fifrxk02FYmyR484j0beA,Sonu Nigam,Devi Bhajan - Sonu Nigam,"Nanhe Nanhe Paon Mere (From ""Meri Maa"")",0.663,0.806,-7.962,0.0623,0.672,1.66e-06,0.904,0.961,93.958,0.382731,0.768515,0.938741,0.093074,0.539615,0.661144,0.309024,0.775355
0AFkOMz5UWiDQUMswNqT42,El Coyote Y Su Banda Tierra Santa,Grandes Exitos,Qué Casualidad,0.695,0.415,-10.422,0.042,0.441,5.7e-06,0.166,0.979,123.981,0.714999,0.816008,0.935972,0.193479,0.405380,0.621435,0.745900,0.557061
1HGqkWLHspqZwGs1WbwD9S,Rogue Zero;Rude Convict,Scantraxx - Hardstyle Fall 2020,Drop That,0.523,0.971,-2.556,0.0873,0.0512,0.0,0.15,0.374,155.1,0.067236,0.904945,0.892200,0.232390,0.900321,0.087343,0.287666,0.844084
7bYsIVw6B8QRvtT7TeyRdT,Stone Temple Pilots,Grunge!,Dead & Bloated,0.56,0.81,-7.876,0.0546,0.000156,8.57e-05,0.0926,0.548,123.013,0.243031,0.770143,0.851840,0.216840,0.865975,0.165190,0.605884,0.803303
2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,0.568,0.871,-3.453,0.0308,0.0553,0.51,0.303,0.374,119.99,0.144029,0.830635,0.775037,0.240341,0.933336,0.212490,0.489450,0.871998
1vzxYeTJ9dTtyJXkNWVJDZ,Yuvan Shankar Raja;Tanvi Shah,Paiya (Original Motion Picture Soundtrack),En Kadhal Solla,0.874,0.412,-5.746,0.0313,0.035,0.00684,0.102,0.56,105.019,0.233617,0.812316,0.836824,0.329211,0.827666,0.317231,0.644306,0.655612
6dIBSpL0BOvtImFUUTKWMo,Ajda Pekkan,Hoşgör Sen,Sana Neler Edeceğim,0.62,0.62,-7.66,0.0516,0.681,0.0,0.358,0.795,134.613,0.497098,0.738106,0.808729,0.405669,0.535650,0.820708,0.595508,0.806800
209ZNCwJ4LgLOrnWCL2NIs,P.L.F.,Devious Persecution and Wholesale Slaughter,Final Act of Recalcitrance,0.173,0.992,-4.706,0.179,1.45e-06,0.799,0.293,0.0358,105.467,0.055751,0.795581,0.432788,0.360523,0.974294,0.052324,0.663443,0.764932
2UOtnKZNppcZ5dC8v2FS41,Nora En Pure,Sign of the Times,Sign of the Times,0.537,0.782,-7.91,0.0801,0.276,0.841,0.132,0.057,125.999,0.229329,0.851157,0.452923,0.640221,0.894771,0.114282,0.923270,0.751310
3AXWBC3J6CiYXohrN2dRiZ,Ella Fitzgerald,Spooky Scary Season,Ding-Dong! The Witch Is Dead,0.626,0.248,-12.898,0.061,0.827,0.0,0.0965,0.639,80.542,0.944403,0.458845,0.726809,0.681432,0.387667,0.853679,0.740275,0.326465
5aqLROQOpWX2H8Q3b0IB6b,Tom & Jerry,"Jungle Hits, Vol. 1",Maximum Style (Lover To Lover),0.653,0.723,-14.518,0.0806,0.0149,0.619,0.0485,0.78,159.017,0.167083,0.944148,0.917722,0.059361,0.640767,0.293235,0.805123,0.814497
4pjC3rWa9EIpCDLiUzZDRN,Korsakoff;Outblast,Stiletto,Eternity - you will never be forgotten,0.353,0.921,-6.077,0.117,0.278,0.0255,0.635,0.0595,174.04,0.109759,0.925699,0.644755,0.667490,0.976586,0.172385,0.284314,0.905104
1EWoiQJwIOtjm0fQD9CYFo,Blackburri,Totoro Talk (To Me),Totoro Talk (To Me),0.723,0.304,-20.203,0.0384,0.64,0.904,0.799,0.445,140.023,0.734733,0.696455,0.732496,0.795307,0.571360,0.668861,0.938350,0.796338
5NORWMFC27ywGSZxi8uquP,The Lumineers,Cleopatra,Ophelia,0.664,0.573,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023,0.519358,0.747435,0.665560,0.448328,0.436517,0.772084,0.578421,0.523794
3QcDpzfdr3wSmap8SA14DJ,Staind,Break the Cycle,It's Been Awhile - Acoustic,0.64,0.54,-7.561,0.0262,0.112,5.32e-05,0.165,0.0621,113.835,0.336604,0.806638,0.595750,0.629805,0.846737,0.103965,0.576019,0.741347
2l0MpaIoaddCw00dJ0UxLX,Georgio,Bleu noir,Rêveur (Pour Anatole),0.555,0.543,-8.578,0.391,0.311,1.12e-05,0.289,0.116,93.409,0.249312,0.877690,0.386478,0.758800,0.867567,0.310848,0.476705,0.718025
1rhf7nou1E6MvGqHFAomDR,Ikke Hüftgold,Dicke Hits und Kartoffelsalat aus dem Märchenland,Don't Take Me Home,0.588,0.93,-2.665,0.151,0.219,0.0,0.401,0.468,139.907,0.066829,0.916947,0.820813,0.223196,0.810829,0.307048,0.336546,0.897523
6SYPEs6RfcvpjuBYfJPaNy,BOØWY,PSYCHOPATH,GIGOLO & GIGOLET,0.632,0.886,-4.286,0.0322,0.02,0.000568,0.362,0.886,153.868,0.131553,0.951119,0.966480,0.094533,0.771396,0.234652,0.259206,0.817359
09nEPqqMCJ5gNioi7M2dth,Yael Naim,Yael Naim,New Soul,0.582,0.371,-8.519,0.0525,0.748,9.19e-05,0.122,0.604,200.085,0.368059,0.843975,0.337206,0.746034,0.580813,0.623176,0.781104,0.866847
3BZG1oLulq3rMZT7XsLKdU,Droplex,Psychological Attack,Psychological Attack,0.799,0.535,-9.103,0.0594,0.00183,0.857,0.0713,0.0708,126.0,0.185967,0.556385,0.722826,0.742860,0.898597,0.128030,0.901882,0.859482
44S8xPZQGvIWonst1gAnWK,Metá Metá,MetaL MetaL,Oya,0.44,0.742,-5.234,0.124,0.227,0.000159,0.399,0.368,129.169,0.135860,0.856344,0.564168,0.439335,0.865351,0.262794,0.290668,0.807721
7708qrA9gHIrwuVf6QdjAH,Feid,Reggeaton Imperdible,Castigo,0.728,0.68,-4.129,0.165,0.0865,1.06e-06,0.1,0.704,179.839,0.065765,0.964586,0.925139,0.116768,0.901845,0.112909,0.414429,0.916848
760R0ra4JS5HpKrOtK2hAl,The O'Jays,Soul Christmas Greatest Hits,I Can Hardly Wait 'Til Christmas,0.662,0.487,-9.248,0.028,0.694,0.0,0.2,0.391,120.057,0.461711,0.599475,0.664497,0.670343,0.629946,0.665356,0.704313,0.562996
1MPafzHDGPTx5T08I5cnr4,Michael Nyman;Michael Nyman Band,Classical Running,MGV (Musique à Grande Vitesse) 1993 (for the inauguration of the TGV North European line): 1st Region,0.571,0.293,-18.832,0.0336,0.882,0.815,0.605,0.327,119.515,0.876523,0.594107,0.331639,0.912560,0.569621,0.851199,0.959790,0.562460
0M4RJYdcJ9t2f89WxBfO2f,Kylie Minogue,Christmas Time,Santa Baby,0.685,0.391,-7.183,0.0435,0.744,0.0,0.142,0.443,87.101,0.771418,0.527484,0.434138,0.688878,0.618763,0.789669,0.702097,0.634520
1AypGrF9hgXuCpvt2b8BEY,Dro Kenji,WITH OR WITHOUT YOU,USED2KNOW,0.62,0.628,-6.601,0.115,0.0085,0.0,0.127,0.348,177.915,0.131832,0.935975,0.669076,0.192359,0.907557,0.071513,0.279037,0.770405
7e3JpmZNlzh8reXergT8LC,KSHMR;Yves V;Krewella;RANDALL,No Regrets (feat. Krewella) [RANDALL Remix],No Regrets (feat. Krewella) - RANDALL Remix,0.553,0.846,-5.146,0.0673,0.0283,0.000319,0.0616,0.488,95.046,0.115664,0.764803,0.846962,0.203276,0.928503,0.210708,0.495314,0.771735
